 refcode  , lab1  , dist1 , lab2  , ano2 
 AZAHUE   , Fe1   , 2.027 , Cl3   ,   17
 AZAHUE   , Fe1   , 2.183 , Cl1   ,   17
 AZAHUE   , Fe1   , 2.289 , Cl2   ,   17
 AZAHUE   , Fe1   , 2.344 , Cl4   ,   17
 AZISEI   , Fe1   , 2.189 , Cl4   ,   17
 AZISEI   , Fe1   , 2.192 , Cl7   ,   17
 AZISEI   , Fe1   , 2.198 , Cl6   ,   17
 AZISEI   , Fe1   , 2.202 , Cl5   ,   17
 AZOQOV   , Fe1   , 1.916 , O2    ,    8
 AZOQOV   , Fe1   , 1.956 , O22   ,    8
 AZOQOV   , Fe1   , 2.001 , O13   ,    8
 AZOQOV   , Fe1   , 2.038 , O24   ,    8
 AZOQOV   , Fe1   , 2.091 , O7    ,    8
 AZOQOV   , Fe1   , 2.114 , O6    ,    8
 AZOQOV   , Fe10  , 1.908 , O10   ,    8
 AZOQOV   , Fe10  , 1.961 , O42   ,    8
 AZOQOV   , Fe10  , 1.975 , O31   ,    8
 AZOQOV   , Fe10  , 2.084 , O11   ,    8
 AZOQOV   , Fe10  , 2.086 , O33   ,    8
 AZOQOV   , Fe10  , 2.137 , O9    ,    8
 AZOQOV   , Fe2   , 1.932 , O2    ,    8
 AZOQOV   , Fe2   , 1.946 , O5    ,    8
 AZOQOV   , Fe2   , 2.061 , O6    ,    8
 AZOQOV   , Fe2   , 2.071 , O25   ,    8
 AZOQOV   , Fe2   , 2.078 , O1    ,    8
 AZOQOV   , Fe2   , 2.111 , O14   ,    8
 AZOQOV   , Fe3   , 1.922 , O12   ,    8
 AZOQOV   , Fe3   , 1.959 , O40   ,    8
 AZOQOV   , Fe3   , 1.997 , O38   ,    8
 AZOQOV   , Fe3   ,  2.03 , O23   ,    8
 AZOQOV   , Fe3   , 2.088 , O6    ,    8
 AZOQOV   , Fe3   , 2.133 , O7    ,    8
 AZOQOV   , Fe4   , 1.909 , O12   ,    8
 AZOQOV   , Fe4   , 1.926 , O8    ,    8
 AZOQOV   , Fe4   , 2.053 , O7    ,    8
 AZOQOV   , Fe4   , 2.065 , O35   ,    8
 AZOQOV   , Fe4   , 2.095 , O37   ,    8
 AZOQOV   , Fe4   , 2.102 , O11   ,    8
 AZOQOV   , Fe5   , 1.905 , O12   ,    8
 AZOQOV   , Fe5   , 1.932 , O5    ,    8
 AZOQOV   , Fe5   , 1.939 , O10   ,    8
 AZOQOV   , Fe5   , 2.063 , O29   ,    8
 AZOQOV   , Fe5   , 2.094 , O39   ,    8
 AZOQOV   , Fe5   , 2.103 , O41   ,    8
 AZOQOV   , Fe6   , 1.877 , O5    ,    8
 AZOQOV   , Fe6   , 1.972 , O30   ,    8
 AZOQOV   , Fe6   , 2.003 , O26   ,    8
 AZOQOV   , Fe6   , 2.032 , O27   ,    8
 AZOQOV   , Fe6   , 2.138 , O4    ,    8
 AZOQOV   , Fe6   , 2.143 , O1    ,    8
 AZOQOV   , Fe7   , 1.919 , O3    ,    8
 AZOQOV   , Fe7   ,  1.98 , O16   ,    8
 AZOQOV   , Fe7   , 1.995 , O18   ,    8
 AZOQOV   , Fe7   , 2.044 , O1    ,    8
 AZOQOV   , Fe7   , 2.084 , O28   ,    8
 AZOQOV   , Fe7   , 2.138 , O4    ,    8
 AZOQOV   , Fe8   , 1.898 , O2    ,    8
 AZOQOV   , Fe8   , 1.909 , O3    ,    8
 AZOQOV   , Fe8   , 1.935 , O8    ,    8
 AZOQOV   , Fe8   , 2.083 , O15   ,    8
 AZOQOV   , Fe8   , 2.111 , O21   ,    8
 AZOQOV   , Fe8   , 2.122 , O19   ,    8
 AZOQOV   , Fe9   , 1.889 , O8    ,    8
 AZOQOV   , Fe9   , 1.946 , O20   ,    8
 AZOQOV   , Fe9   , 2.018 , O36   ,    8
 AZOQOV   , Fe9   , 2.045 , O34   ,    8
 AZOQOV   , Fe9   , 2.113 , O9    ,    8
 AZOQOV   , Fe9   , 2.135 , O11   ,    8
 BACHUI   , Fe1   , 1.913 , O1    ,    8
 BACHUI   , Fe1   , 1.915 , O3    ,    8
 BACHUI   , Fe1   , 2.091 , N1    ,    7
 BACHUI   , Fe1   , 2.108 , N3    ,    7
 BACHUI   , Fe1   , 2.195 , N4    ,    7
 BACHUI   , Fe1   , 2.225 , N2    ,    7
 BACWIL01 , Fe1   , 2.142 , Cl2   ,   17
 BACWIL01 , Fe1   , 2.164 , Cl3   ,   17
 BACWIL01 , Fe1   ,  2.19 , Cl4   ,   17
 BACWIL01 , Fe1   , 2.204 , Cl1   ,   17
 BAEDTF   , Fe1   ,  2.22 , S3    ,   16
 BAEDTF   , Fe1   , 2.236 , S2    ,   16
 BAEDTF   , Fe1   , 2.248 , S4    ,   16
 BAEDTF   , Fe1   , 2.265 , S1    ,   16
 BAEDTF   , Fe1   , 2.503 , S1B   ,   16
 BAFXOX   , Fe2   , 1.652 , N3    ,    7
 BAFXOX   , Fe2   ,  1.66 , N4    ,    7
 BAFXOX   , Fe2   , 2.247 , S2    ,   16
 BAFXOX   , Fe2   , 2.273 , S1    ,   16
 BAHRIN   , Fe6   , 1.764 , O2    ,    8
 BAHRIN   , Fe6   , 2.232 , Cl1   ,   17
 BAHRIN   , Fe6   , 2.234 , Cl2   ,   17
 BAHRIN   , Fe6   , 2.235 , Cl3   ,   17
 BAHRIN   , Fe7   , 1.763 , O2    ,    8
 BAHRIN   , Fe7   , 2.228 , Cl4   ,   17
 BAHRIN   , Fe7   , 2.234 , Cl5   ,   17
 BAHRIN   , Fe7   , 2.244 , Cl6   ,   17
 BAKSOV   , Fe1   , 1.936 , N6    ,    7
 BAKSOV   , Fe1   , 1.941 , N3    ,    7
 BAKSOV   , Fe1   , 1.945 , N9    ,    7
 BAKSOV   , Fe1   , 1.978 , N8    ,    7
 BAKSOV   , Fe1   , 1.979 , N5    ,    7
 BAKSOV   , Fe1   , 1.987 , N2    ,    7
 BALACF   , Fe1   , 2.187 , Cl3   ,   17
 BALACF   , Fe1   , 2.189 , Cl1   ,   17
 BALACF   , Fe1   , 2.191 , Cl4   ,   17
 BALACF   , Fe1   , 2.197 , Cl2   ,   17
 BAPCOL   , Fe1   , 2.158 , N5    ,    7
 BAPCOL   , Fe1   , 2.211 , N3    ,    7
 BAPCOL   , Fe1   , 2.265 , N1    ,    7
 BAPCOL   , Fe1   , 2.279 , Cl2   ,   17
 BAPCOL   , Fe1   , 2.292 , Cl1   ,   17
 BAPCOL   , Fe1   , 2.311 , Cl3   ,   17
 BAPGIJ   , Fe1   , 2.111 , N1    ,    7
 BAPGIJ   , Fe1   , 2.126 , N3    ,    7
 BAPGIJ   , Fe1   , 2.211 , N5    ,    7
 BAPGIJ   , Fe1   ,  2.32 , Cl3   ,   17
 BAPGIJ   , Fe1   , 2.324 , Cl2   ,   17
 BAPGIJ   , Fe1   ,  2.33 , Cl1   ,   17
 BAPGOP   , Fe1   ,  1.92 , N7    ,    7
 BAPGOP   , Fe1   , 1.927 , N1    ,    7
 BAPGOP   , Fe1   , 1.928 , N3    ,    7
 BAPGOP   , Fe1   , 1.936 , N11   ,    7
 BAPGOP   , Fe1   , 1.982 , N5    ,    7
 BAPGOP   , Fe1   , 1.983 , N9    ,    7
 BAQPEP   , Fe1   , 1.949 , O4    ,    8
 BAQPEP   , Fe1   , 1.955 , O6    ,    8
 BAQPEP   , Fe1   ,  1.97 , O1    ,    8
 BAQPEP   , Fe1   , 2.036 , O2    ,    8
 BAQPEP   , Fe1   , 2.087 , N1    ,    7
 BAQPEP   , Fe1   ,  2.23 , N2    ,    7
 BARMEN   , Fe1   , 1.847 , O2    ,    8
 BARMEN   , Fe1   , 1.971 , O1A   ,    8
 BARMEN   , Fe1   , 2.036 , O1    ,    8
 BARMEN   , Fe1   , 2.084 , N1    ,    7
 BARMEN   , Fe1   ,  2.23 , Cl1   ,   17
 BATRIX   , Fe1   , 2.268 , S1    ,   16
 BATRIX   , Fe1   , 2.269 , Cl1   ,   17
 BATRIX   , Fe1   , 2.286 , S3    ,   16
 BATRIX   , Fe1   , 2.288 , S2    ,   16
 BATRIX   , Fe1   , 2.293 , S4    ,   16
 BAYLET   , Fe1   , 1.766 , O5    ,    8
 BAYLET   , Fe1   , 1.901 , O1    ,    8
 BAYLET   , Fe1   , 1.903 , O4    ,    8
 BAYLET   , Fe1   , 2.147 , N4    ,    7
 BAYLET   , Fe1   , 2.172 , N1    ,    7
 BAYLET   , Fe2   , 1.783 , O5    ,    8
 BAYLET   , Fe2   , 1.922 , O3    ,    8
 BAYLET   , Fe2   , 1.932 , O2    ,    8
 BAYLET   , Fe2   , 2.132 , N2    ,    7
 BAYLET   , Fe2   , 2.166 , N3    ,    7
 BAYLIX   , Fe1   , 1.928 , O1    ,    8
 BAYLIX   , Fe1   , 1.937 , O2    ,    8
 BAYLIX   , Fe1   , 2.016 , O3    ,    8
 BAYLIX   , Fe1   , 2.018 , O3A   ,    8
 BAYLIX   , Fe1   , 2.191 , N2    ,    7
 BAYLIX   , Fe1   , 2.198 , N1    ,    7
 BAYLOD   , Fe1   , 1.913 , O1    ,    8
 BAYLOD   , Fe1   , 1.944 , O2    ,    8
 BAYLOD   , Fe1   , 1.958 , O3    ,    8
 BAYLOD   , Fe1   , 2.151 , N1    ,    7
 BAYLOD   , Fe1   , 2.181 , N3    ,    7
 BAYLOD   , Fe1   ,  2.23 , N2    ,    7
 BAZCUB   , Fe1   , 1.926 , O2    ,    8
 BAZCUB   , Fe1   ,  1.93 , O1    ,    8
 BAZCUB   , Fe1   , 2.027 , O3    ,    8
 BAZCUB   , Fe1   ,  2.04 , O3A   ,    8
 BAZCUB   , Fe1   , 2.108 , N1    ,    7
 BAZCUB   , Fe1   , 2.247 , N2    ,    7
 BAZCUB   , Fe2   , 1.936 , O5    ,    8
 BAZCUB   , Fe2   , 1.938 , O4    ,    8
 BAZCUB   , Fe2   , 2.021 , O6    ,    8
 BAZCUB   , Fe2   , 2.056 , O6A   ,    8
 BAZCUB   , Fe2   , 2.118 , N4    ,    7
 BAZCUB   , Fe2   , 2.212 , N3    ,    7
 BAZKUK   , Fe1   , 1.897 , O5    ,    8
 BAZKUK   , Fe1   , 1.914 , O1    ,    8
 BAZKUK   , Fe1   ,  2.07 , O7    ,    8
 BAZKUK   , Fe1   , 2.092 , O3    ,    8
 BAZKUK   , Fe1   , 2.114 , N4    ,    7
 BAZKUK   , Fe1   , 2.119 , N1    ,    7
 BEBRIL   , Fe1   , 1.928 , N2    ,    7
 BEBRIL   , Fe1   , 1.932 , N5    ,    7
 BEBRIL   , Fe1   , 1.962 , N9    ,    7
 BEBRIL   , Fe1   , 1.986 , N7    ,    7
 BEBRIL   , Fe1   ,  2.22 , S1    ,   16
 BEBRIL   , Fe1   , 2.233 , S2    ,   16
 BECKID   , Fe1   , 1.932 , O3    ,    8
 BECKID   , Fe1   , 1.965 , O1    ,    8
 BECKID   , Fe1   ,  2.04 , O2    ,    8
 BECKID   , Fe1   , 2.168 , O6    ,    8
 BECKID   , Fe1   ,   2.3 , N1    ,    7
 BECKID   , Fe1   , 2.318 , N3    ,    7
 BECKID   , Fe1   ,  2.46 , N2    ,    7
 BEDLOM   , Fe1   , 2.048 , O1    ,    8
 BEDLOM   , Fe1   , 2.248 , N3    ,    7
 BEDLOM   , Fe1   , 2.265 , N1    ,    7
 BEDLOM   , Fe1   , 2.326 , Cl3   ,   17
 BEDLOM   , Fe1   , 2.334 , Cl2   ,   17
 BEDLOM   , Fe1   , 2.338 , Cl1   ,   17
 BEJGED   , Fe1   ,  2.11 , N1    ,    7
 BEJGED   , Fe1   , 2.125 , N5    ,    7
 BEJGED   , Fe1   , 2.169 , N3    ,    7
 BEJGED   , Fe1   , 2.234 , Cl3   ,   17
 BEJGED   , Fe1   , 2.326 , Cl2   ,   17
 BEJGED   , Fe1   , 2.427 , Cl1   ,   17
 BEKZOG   , Fe1   , 1.862 , O3    ,    8
 BEKZOG   , Fe1   , 1.897 , O1    ,    8
 BEKZOG   , Fe1   , 1.912 , O2    ,    8
 BEKZOG   , Fe1   , 2.088 , N1    ,    7
 BEKZOG   , Fe1   , 2.103 , N2    ,    7
 BELFON10 , Fe1   , 1.783 , O1    ,    8
 BELFON10 , Fe1   , 2.007 , N4    ,    7
 BELFON10 , Fe1   , 2.008 , N2    ,    7
 BELFON10 , Fe1   , 2.103 , N1    ,    7
 BELFON10 , Fe1   , 2.112 , N3    ,    7
 BELFON10 , Fe2   , 1.771 , O1    ,    8
 BELFON10 , Fe2   , 2.011 , N7    ,    7
 BELFON10 , Fe2   , 2.017 , N5    ,    7
 BELFON10 , Fe2   ,  2.12 , N6    ,    7
 BELFON10 , Fe2   , 2.132 , N8    ,    7
 BENGIK01 , Fe1   , 1.907 , O2    ,    8
 BENGIK01 , Fe1   , 1.943 , N1    ,    7
 BENGIK01 , Fe1   , 1.945 , O1    ,    8
 BENGIK01 , Fe1   , 1.956 , N2    ,    7
 BENGIK01 , Fe1   , 2.238 , S2    ,   16
 BENGIK01 , Fe1   , 2.271 , S1    ,   16
 BENGIK01 , Fe2   , 1.937 , N8    ,    7
 BENGIK01 , Fe2   ,  1.94 , O5    ,    8
 BENGIK01 , Fe2   , 1.946 , O6    ,    8
 BENGIK01 , Fe2   ,  1.97 , N9    ,    7
 BENGIK01 , Fe2   , 2.286 , S4    ,   16
 BENGIK01 , Fe2   , 2.332 , S3    ,   16
 BENWUM   , Fe1   , 2.157 , Cl3   ,   17
 BENWUM   , Fe1   , 2.157 , Cl3B  ,   17
 BENWUM   , Fe1   , 2.162 , Cl2   ,   17
 BENWUM   , Fe1   , 2.163 , Cl1   ,   17
 BEQQET   , Fe1   , 1.926 , O1    ,    8
 BEQQET   , Fe1   , 2.045 , N1    ,    7
 BEQQET   , Fe1   , 2.102 , N3    ,    7
 BEQQET   , Fe1   , 2.244 , Cl2   ,   17
 BEQQET   , Fe1   , 2.258 , Cl1   ,   17
 BERJIS   , Fe1   , 1.685 , N5    ,    7
 BERJIS   , Fe1   , 1.908 , N2    ,    7
 BERJIS   , Fe1   , 1.914 , N1    ,    7
 BERJIS   , Fe1   , 2.011 , N6    ,    7
 BERJIS   , Fe1   , 2.022 , N4    ,    7
 BERJIS   , Fe1   , 2.025 , N3    ,    7
 BERJOY   , Fe1   , 1.713 , N5    ,    7
 BERJOY   , Fe1   , 1.894 , N1    ,    7
 BERJOY   , Fe1   , 1.895 , N2    ,    7
 BERJOY   , Fe1   , 2.029 , N4    ,    7
 BERJOY   , Fe1   , 2.044 , N3    ,    7
 BERJUE   , Fe1   , 2.009 , O8    ,    8
 BERJUE   , Fe1   , 2.033 , N2    ,    7
 BERJUE   , Fe1   , 2.037 , N1    ,    7
 BERJUE   , Fe1   , 2.049 , O5    ,    8
 BERJUE   , Fe1   , 2.131 , N3    ,    7
 BERJUE   , Fe1   , 2.154 , N4    ,    7
 BETRUO   , Fe2   , 2.179 , Cl4   ,   17
 BETRUO   , Fe2   ,  2.18 , Cl2   ,   17
 BETRUO   , Fe2   , 2.192 , Cl3   ,   17
 BETRUO   , Fe2   , 2.193 , Cl1   ,   17
 BETRUO   , Fe3   , 2.175 , Cl7   ,   17
 BETRUO   , Fe3   , 2.179 , Cl5   ,   17
 BETRUO   , Fe3   , 2.187 , Cl8   ,   17
 BETRUO   , Fe3   ,   2.2 , Cl6   ,   17
 BICCAS   , Fe1   , 1.949 , O1    ,    8
 BICCAS   , Fe1   ,  2.01 , O1F   ,    8
 BICCAS   , Fe1   ,  2.17 , N1    ,    7
 BICCAS   , Fe1   , 2.204 , N3    ,    7
 BICCAS   , Fe1   , 2.272 , Cl2   ,   17
 BICCAS   , Fe1   , 2.353 , Cl1   ,   17
 BICCEW   , Fe1   , 1.952 , O1    ,    8
 BICCEW   , Fe1   , 2.141 , N1    ,    7
 BICCEW   , Fe1   , 2.156 , O2    ,    8
 BICCEW   , Fe1   , 2.182 , N2    ,    7
 BICCEW   , Fe1   ,  2.26 , Cl2   ,   17
 BICCEW   , Fe1   , 2.326 , Cl1   ,   17
 BICSEL   , Fe1   , 1.992 , O2    ,    8
 BICSEL   , Fe1   , 2.007 , O4    ,    8
 BICSEL   , Fe1   , 2.014 , O3    ,    8
 BICSEL   , Fe1   , 2.031 , O6    ,    8
 BICSEL   , Fe1   , 2.034 , O5    ,    8
 BICSEL   , Fe1   , 2.037 , O1    ,    8
 BIDYES   , Fe1   , 1.934 , O1    ,    8
 BIDYES   , Fe1   ,  1.94 , O2    ,    8
 BIDYES   , Fe1   , 1.997 , N1    ,    7
 BIDYES   , Fe1   , 2.024 , N2    ,    7
 BIDYES   , Fe1   , 2.315 , S2    ,   16
 BIDYES   , Fe1   , 2.368 , S1    ,   16
 BIDYES   , Fe2   , 1.953 , O6    ,    8
 BIDYES   , Fe2   , 1.968 , O5    ,    8
 BIDYES   , Fe2   , 2.056 , N8    ,    7
 BIDYES   , Fe2   , 2.075 , N7    ,    7
 BIDYES   , Fe2   , 2.403 , S4    ,   16
 BIDYES   , Fe2   , 2.429 , S3    ,   16
 BIGPOW   , Fe1   , 1.903 , O1    ,    8
 BIGPOW   , Fe1   , 1.998 , O4    ,    8
 BIGPOW   , Fe1   , 2.041 , O3    ,    8
 BIGPOW   , Fe1   , 2.133 , N1    ,    7
 BIGPOW   , Fe1   , 2.292 , N2    ,    7
 BIGPOW   , Fe1   , 2.305 , Cl1   ,   17
 BIGPOW   , Fe2   ,  1.91 , O2    ,    8
 BIGPOW   , Fe2   , 1.948 , O4    ,    8
 BIGPOW   , Fe2   , 2.061 , O3    ,    8
 BIGPOW   , Fe2   , 2.106 , N4    ,    7
 BIGPOW   , Fe2   , 2.264 , N3    ,    7
 BIGPOW   , Fe2   , 2.331 , Cl2   ,   17
 BIHLEK   , Fe1   , 1.922 , O2    ,    8
 BIHLEK   , Fe1   , 1.939 , O1    ,    8
 BIHLEK   , Fe1   , 2.008 , O3    ,    8
 BIHLEK   , Fe1   , 2.012 , O3A   ,    8
 BIHLEK   , Fe1   , 2.189 , N2    ,    7
 BIHLEK   , Fe1   , 2.208 , N1    ,    7
 BIMQIY   , Fe1   , 1.802 , O9    ,    8
 BIMQIY   , Fe1   , 2.005 , O1    ,    8
 BIMQIY   , Fe1   , 2.054 , O8    ,    8
 BIMQIY   , Fe1   , 2.141 , N1    ,    7
 BIMQIY   , Fe1   , 2.151 , N3    ,    7
 BIMQIY   , Fe1   , 2.245 , N2    ,    7
 BIMQIY   , Fe2   , 1.781 , O10   ,    8
 BIMQIY   , Fe2   , 1.999 , O3    ,    8
 BIMQIY   , Fe2   ,  2.04 , O2    ,    8
 BIMQIY   , Fe2   , 2.145 , N4    ,    7
 BIMQIY   , Fe2   , 2.186 , N6    ,    7
 BIMQIY   , Fe2   , 2.258 , N5    ,    7
 BIMQIY   , Fe3   , 1.795 , O9    ,    8
 BIMQIY   , Fe3   , 2.017 , O5    ,    8
 BIMQIY   , Fe3   , 2.048 , O4    ,    8
 BIMQIY   , Fe3   , 2.142 , N9    ,    7
 BIMQIY   , Fe3   , 2.143 , N7    ,    7
 BIMQIY   , Fe3   , 2.226 , N8    ,    7
 BIMQIY   , Fe4   , 1.794 , O10   ,    8
 BIMQIY   , Fe4   , 1.982 , O7    ,    8
 BIMQIY   , Fe4   , 2.058 , O6    ,    8
 BIMQIY   , Fe4   , 2.144 , N10   ,    7
 BIMQIY   , Fe4   , 2.177 , N12   ,    7
 BIMQIY   , Fe4   , 2.261 , N11   ,    7
 BIQPAS   , Fe1   , 1.875 , O1    ,    8
 BIQPAS   , Fe1   , 1.991 , O2    ,    8
 BIQPAS   , Fe1   , 2.016 , N3    ,    7
 BIQPAS   , Fe1   , 2.091 , N1    ,    7
 BIQPAS   , Fe1   , 2.117 , O2A   ,    8
 BIQPAS   , Fe1   , 2.122 , N2    ,    7
 BIQPIA   , Fe1   , 1.902 , O2    ,    8
 BIQPIA   , Fe1   , 1.925 , O1    ,    8
 BIQPIA   , Fe1   , 2.092 , N3    ,    7
 BIQPIA   , Fe1   , 2.092 , N4    ,    7
 BIQPIA   , Fe1   , 2.102 , N2    ,    7
 BIQPIA   , Fe1   , 2.128 , N1    ,    7
 BIWCOA   , Fe1   , 1.904 , O1    ,    8
 BIWCOA   , Fe1   , 1.912 , O3    ,    8
 BIWCOA   , Fe1   , 1.926 , N5    ,    7
 BIWCOA   , Fe1   ,  1.94 , N1    ,    7
 BIWCOA   , Fe1   , 2.245 , S1    ,   16
 BIWCOA   , Fe1   , 2.247 , S2    ,   16
 BIXBOA   , Fe1   , 1.846 , N2    ,    7
 BIXBOA   , Fe1   , 1.849 , N4    ,    7
 BIXBOA   , Fe1   , 1.912 , O1    ,    8
 BIXBOA   , Fe1   , 1.921 , O2    ,    8
 BIXBOA   , Fe1   , 1.997 , N7    ,    7
 BIXBOA   , Fe1   ,  2.01 , N6    ,    7
 BIXTAD10 , Fe1   , 2.045 , N4    ,    7
 BIXTAD10 , Fe1   , 2.051 , N1    ,    7
 BIXTAD10 , Fe1   , 2.057 , N3    ,    7
 BIXTAD10 , Fe1   , 2.058 , N2    ,    7
 BIXTAD10 , Fe1   , 2.324 , S1    ,   16
 BIZJAW   , Fe1   , 1.727 , O1    ,    8
 BIZJAW   , Fe1   , 2.201 , Cl3   ,   17
 BIZJAW   , Fe1   , 2.227 , Cl1   ,   17
 BIZJAW   , Fe1   , 2.228 , Cl2   ,   17
 BOFBED   , Fe1   , 1.859 , O4    ,    8
 BOFBED   , Fe1   , 1.863 , O1    ,    8
 BOFBED   , Fe1   , 1.867 , O2    ,    8
 BOFBED   , Fe1   , 1.875 , O3    ,    8
 BOFFOS   , Fe1   , 2.003 , O9    ,    8
 BOFFOS   , Fe1   , 2.005 , O9A   ,    8
 BOFFOS   , Fe1   , 2.005 , O9B   ,    8
 BOFFOS   , Fe1   , 2.011 , O8    ,    8
 BOFFOS   , Fe1   , 2.011 , O8B   ,    8
 BOFFOS   , Fe1   , 2.013 , O8A   ,    8
 BOMXAC10 , Fe1   , 1.874 , O2    ,    8
 BOMXAC10 , Fe1   , 2.068 , O1    ,    8
 BOMXAC10 , Fe1   , 2.119 , N2    ,    7
 BOMXAC10 , Fe1   , 2.172 , O3    ,    8
 BOMXAC10 , Fe1   , 2.303 , Cl2   ,   17
 BOMXAC10 , Fe1   , 2.345 , Cl1   ,   17
 BONHAO   , Fe1   , 1.941 , N3    ,    7
 BONHAO   , Fe1   , 1.941 , N3A   ,    7
 BONHAO   , Fe1   , 1.944 , N1    ,    7
 BONHAO   , Fe1   , 1.944 , N1A   ,    7
 BONHAO   , Fe1   , 2.293 , Cl1   ,   17
 BONHAO   , Fe1   , 2.293 , Cl1A  ,   17
 BONQOL   , Fe1   , 2.176 , Cl6   ,   17
 BONQOL   , Fe1   , 2.186 , Cl4   ,   17
 BONQOL   , Fe1   , 2.197 , Cl3   ,   17
 BONQOL   , Fe1   , 2.197 , Cl5   ,   17
 BONVOP10 , Fe1   , 1.908 , O2    ,    8
 BONVOP10 , Fe1   , 1.977 , O1    ,    8
 BONVOP10 , Fe1   , 2.111 , N3    ,    7
 BONVOP10 , Fe1   , 2.209 , Cl1   ,   17
 BONVOP10 , Fe1   , 2.235 , Cl2   ,   17
 BONVUV10 , Fe1   , 1.905 , O2    ,    8
 BONVUV10 , Fe1   , 2.012 , O1    ,    8
 BONVUV10 , Fe1   , 2.124 , O4    ,    8
 BONVUV10 , Fe1   , 2.132 , N3    ,    7
 BONVUV10 , Fe1   , 2.283 , Cl2   ,   17
 BONVUV10 , Fe1   ,  2.37 , Cl1   ,   17
 BONWEG01 , Fe1   , 2.054 , N2    ,    7
 BONWEG01 , Fe1   , 2.055 , N3    ,    7
 BONWEG01 , Fe1   , 2.062 , N4    ,    7
 BONWEG01 , Fe1   , 2.063 , N1    ,    7
 BONWEG01 , Fe1   , 2.233 , Cl1   ,   17
 BONZUA   , Fe1   , 1.968 , O10   ,    8
 BONZUA   , Fe1   , 1.995 , O6    ,    8
 BONZUA   , Fe1   , 1.999 , O9    ,    8
 BONZUA   , Fe1   , 2.004 , O1    ,    8
 BONZUA   , Fe1   ,  2.01 , O2    ,    8
 BONZUA   , Fe1   , 2.037 , O5    ,    8
 BOPMUO01 , Fe1   , 1.974 , O5    ,    8
 BOPMUO01 , Fe1   ,  1.99 , O3    ,    8
 BOPMUO01 , Fe1   , 2.009 , O4    ,    8
 BOPMUO01 , Fe1   , 2.011 , O1    ,    8
 BOPMUO01 , Fe1   , 2.026 , O2    ,    8
 BOPMUO01 , Fe1   , 2.032 , O6    ,    8
 BOQLOJ   , Fe1   , 1.928 , O2    ,    8
 BOQLOJ   , Fe1   , 1.942 , O7    ,    8
 BOQLOJ   , Fe1   , 2.019 , O1    ,    8
 BOQLOJ   , Fe1   ,  2.03 , O6    ,    8
 BOQLOJ   , Fe1   , 2.135 , N3    ,    7
 BOQLOJ   , Fe1   , 2.144 , N1    ,    7
 BOQLOJ   , Fe2   , 1.931 , O4    ,    8
 BOQLOJ   , Fe2   , 1.958 , O9    ,    8
 BOQLOJ   , Fe2   , 2.026 , O6    ,    8
 BOQLOJ   , Fe2   , 2.053 , O1    ,    8
 BOQLOJ   , Fe2   , 2.151 , N2    ,    7
 BOQLOJ   , Fe2   , 2.155 , N4    ,    7
 BOQLUP   , Fe1   , 1.955 , O4    ,    8
 BOQLUP   , Fe1   ,  1.97 , O2    ,    8
 BOQLUP   , Fe1   , 2.009 , O1B   ,    8
 BOQLUP   , Fe1   ,  2.09 , N1    ,    7
 BOQLUP   , Fe1   , 2.185 , O1    ,    8
 BOQLUP   , Fe1   , 2.267 , Cl1   ,   17
 BOQLUP   , Fe2   , 1.905 , O6    ,    8
 BOQLUP   , Fe2   , 1.938 , O3    ,    8
 BOQLUP   , Fe2   , 2.026 , O2    ,    8
 BOQLUP   , Fe2   ,  2.03 , O4B   ,    8
 BOQLUP   , Fe2   , 2.082 , N2    ,    7
 BOQLUP   , Fe2   , 2.291 , O1    ,    8
 BOQZAJ   , Fe1   , 2.022 , O3    ,    8
 BOQZAJ   , Fe1   , 2.038 , O2    ,    8
 BOQZAJ   , Fe1   , 2.207 , O1    ,    8
 BOQZAJ   , Fe1   , 2.295 , Cl1   ,   17
 BOQZAJ   , Fe1   , 2.304 , Cl2   ,   17
 BOQZAJ   , Fe1   , 2.313 , Cl3   ,   17
 BOQZAJ   , Fe2   , 1.943 , O2    ,    8
 BOQZAJ   , Fe2   , 1.954 , O3    ,    8
 BOQZAJ   , Fe2   , 2.165 , N3    ,    7
 BOQZAJ   , Fe2   ,  2.17 , N1    ,    7
 BOQZAJ   , Fe2   , 2.214 , N4    ,    7
 BOQZAJ   , Fe2   , 2.237 , N2    ,    7
 BOSJIC01 , Fe1   ,  1.87 , O2    ,    8
 BOSJIC01 , Fe1   , 1.873 , O1    ,    8
 BOSJIC01 , Fe1   , 1.944 , N1    ,    7
 BOSJIC01 , Fe1   , 1.957 , N4    ,    7
 BOSJIC01 , Fe1   , 2.012 , N3    ,    7
 BOSJIC01 , Fe1   ,  2.02 , N2    ,    7
 BOSMOL10 , Fe1   , 1.998 , O5    ,    8
 BOSMOL10 , Fe1   , 2.002 , O1    ,    8
 BOSMOL10 , Fe1   , 2.004 , O3    ,    8
 BOSMOL10 , Fe1   , 2.006 , O5B   ,    8
 BOSMOL10 , Fe1   , 2.027 , O4    ,    8
 BOSMOL10 , Fe1   , 2.048 , O2    ,    8
 BOTHIB   , Fe1   , 1.962 , O1    ,    8
 BOTHIB   , Fe1   , 1.962 , O1C   ,    8
 BOTHIB   , Fe1   , 1.962 , O1D   ,    8
 BOTHIB   , Fe1   ,  2.18 , N1    ,    7
 BOTHIB   , Fe1   ,  2.18 , N1C   ,    7
