refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
KAYDAP,1,Fe2,3,2.9991026187921292,O1,1.919,1.7496845173821902,0.63279458961358337
KAYDAP,1,Fe2,3,2.9991026187921292,O2B,2.003,1.7496845173821902,0.50427353018531773
KAYDAP,1,Fe2,3,2.9991026187921292,O3,2.011,1.7496845173821902,0.49348734631855373
KAYDAP,1,Fe2,3,2.9991026187921292,O7,2.016,1.7496845173821902,0.48686345521782326
KAYDAP,1,Fe2,3,2.9991026187921292,O6,2.032,1.7496845173821902,0.46625862110660993
KAYDAP,1,Fe2,3,2.9991026187921292,N1,2.166,1.8409723890355545,0.41542507635024095
WIXPOI,1,Fe1,3,2.9991779814470303,N3,2.076,1.8409723890355545,0.5298243410444119
WIXPOI,1,Fe1,3,2.9991779814470303,N5,2.109,1.8409723890355545,0.48461576044033144
WIXPOI,1,Fe1,3,2.9991779814470303,N1,2.136,1.8409723890355545,0.45051138896785947
WIXPOI,1,Fe1,3,2.9991779814470303,Cl2,2.249,2.0858660210025608,0.6434553465148195
WIXPOI,1,Fe1,3,2.9991779814470303,Cl1,2.272,2.0858660210025608,0.60467460531124484
WIXPOI,1,Fe1,3,2.9991779814470303,N2,2.304,1.8409723890355545,0.2860965391683632
JEPKEU,1,Fe1,3,2.9993696862901698,O3,1.959,1.7496845173821902,0.56795248292154721
JEPKEU,1,Fe1,3,2.9993696862901698,O1,1.971,1.7496845173821902,0.54982790318443076
JEPKEU,1,Fe1,3,2.9993696862901698,O5,1.98,1.7496845173821902,0.53661505916331087
JEPKEU,1,Fe1,3,2.9993696862901698,O7,1.981,1.7496845173821902,0.53516670630782426
JEPKEU,1,Fe1,3,2.9993696862901698,N1,2.173,1.8409723890355545,0.40763956198947188
JEPKEU,1,Fe1,3,2.9993696862901698,N2,2.178,1.8409723890355545,0.40216797272358479
XIBLUP,1,Fe2,3,2.9995662355466588,O2,1.914,1.7496845173821902,0.64140390790562207
XIBLUP,1,Fe2,3,2.9995662355466588,O1,1.954,1.7496845173821902,0.5756796091967753
XIBLUP,1,Fe2,3,2.9995662355466588,O16,2.017,1.7496845173821902,0.48554938461254404
XIBLUP,1,Fe2,3,2.9995662355466588,O13,2.041,1.7496845173821902,0.45505401981499888
XIBLUP,1,Fe2,3,2.9995662355466588,O12,2.074,1.7496845173821902,0.41622540296915123
XIBLUP,1,Fe2,3,2.9995662355466588,N2,2.157,1.8409723890355545,0.42565391104756733
DEWQOM,1,Fe2,3,2.9996536658739656,O14,1.914,1.7496845173821902,0.64140390790562207
DEWQOM,1,Fe2,3,2.9996536658739656,O13,1.95,1.7496845173821902,0.58193693497913745
DEWQOM,1,Fe2,3,2.9996536658739656,O7,2.009,1.7496845173821902,0.49616206795264389
DEWQOM,1,Fe2,3,2.9996536658739656,O9,2.052,1.7496845173821902,0.44172450992378687
DEWQOM,1,Fe2,3,2.9996536658739656,O11,2.07,1.7496845173821902,0.42074954782970458
DEWQOM,1,Fe2,3,2.9996536658739656,N2,2.164,1.8409723890355545,0.41767669728307039
AJEKOP,1,Fe2,3,2.9996956756320881,O8,1.955,1.7496845173821902,0.57412581902337678
AJEKOP,1,Fe2,3,2.9996956756320881,O11,1.97,1.7496845173821902,0.55131593449171723
AJEKOP,1,Fe2,3,2.9996956756320881,O6,1.981,1.7496845173821902,0.53516670630782426
AJEKOP,1,Fe2,3,2.9996956756320881,O1,2.029,1.7496845173821902,0.47005446417052266
AJEKOP,1,Fe2,3,2.9996956756320881,O13,2.035,1.7496845173821902,0.46249343071310911
AJEKOP,1,Fe2,3,2.9996956756320881,N2,2.174,1.8409723890355545,0.40653932092553829
LOTTOD,1,Fe2,3,2.9999165171992086,O1,1.769,1.7496845173821902,0.94913521679106072
LOTTOD,1,Fe2,3,2.9999165171992086,N4,2.143,1.8409723890355545,0.44206831923477008
LOTTOD,1,Fe2,3,2.9999165171992086,O9,2.15,1.7496845173821902,0.33893947180038969
LOTTOD,1,Fe2,3,2.9999165171992086,O8,2.181,1.7496845173821902,0.31169893137583898
LOTTOD,1,Fe2,3,2.9999165171992086,N3,2.19,1.8409723890355545,0.38933393165760011
LOTTOD,1,Fe2,3,2.9999165171992086,O12,2.209,1.7496845173821902,0.28898132964405665
LOTTOD,1,Fe2,3,2.9999165171992086,O11,2.221,1.7496845173821902,0.27975931669549248
UMUJAN,1,Fe4,3,2.9999715825185254,O11,1.953,1.7496845173821902,0.57723760448309991
UMUJAN,1,Fe4,3,2.9999715825185254,O14,1.986,1.7496845173821902,0.52798336916703481
UMUJAN,1,Fe4,3,2.9999715825185254,O8,1.991,1.7496845173821902,0.52089645120156025
UMUJAN,1,Fe4,3,2.9999715825185254,O1,1.998,1.7496845173821902,0.51113428942516292
UMUJAN,1,Fe4,3,2.9999715825185254,O15,2.032,1.7496845173821902,0.46625862110660993
UMUJAN,1,Fe4,3,2.9999715825185254,O13,2.092,1.7496845173821902,0.39646124713505787
LANTUP,1,Fe1,3,3.0000443327513828,N3,2.076,1.8409723890355545,0.5298243410444119
LANTUP,1,Fe1,3,3.0000443327513828,N2,2.115,1.8409723890355545,0.47682050210756521
LANTUP,1,Fe1,3,3.0000443327513828,N1,2.124,1.8409723890355545,0.46536208960443326
LANTUP,1,Fe1,3,3.0000443327513828,O3,2.129,1.7496845173821902,0.35873297120900233
