refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
BAESMC,1,Fe4,2,1.8632199207547782,S8B,2.557,2.0881655693158194,0.28164155927629037
QANTAB,1,Fe4,2,1.8671315631352376,S4I,2.473,2.0881655693158194,0.35342179244441907
QANTAB,1,Fe4,2,1.8671315631352376,S4,2.473,2.0881655693158194,0.35342179244441907
QANTAB,1,Fe4,2,1.8671315631352376,S2,2.521,2.0881655693158194,0.31042194762035807
QANTAB,1,Fe4,2,1.8671315631352376,S2I,2.521,2.0881655693158194,0.31042194762035807
QANTAB,1,Fe4,2,1.8671315631352376,S3,2.573,2.0881655693158194,0.26972204150284179
QANTAB,1,Fe4,2,1.8671315631352376,S3I,2.573,2.0881655693158194,0.26972204150284179
MEGBIK,1,Fe2,2,1.8880488091843708,S2,2.489,2.0881655693158194,0.338464421283039
MEGBIK,1,Fe2,2,1.8880488091843708,S5,2.489,2.0881655693158194,0.338464421283039
MEGBIK,1,Fe2,2,1.8880488091843708,S4,2.502,2.0881655693158194,0.32677891610452647
MEGBIK,1,Fe2,2,1.8880488091843708,S1,2.513,2.0881655693158194,0.31720685959082795
MEGBIK,1,Fe2,2,1.8880488091843708,S3,2.528,2.0881655693158194,0.30460430523745435
MEGBIK,1,Fe2,2,1.8880488091843708,S6,2.583,2.0881655693158194,0.26252988568548413
YOMPOF,1,Fe2,2,1.9008197703081064,S3,2.343,2.0881655693158194,0.50220759719182539
YOMPOF,1,Fe2,2,1.9008197703081064,S1,2.359,2.0881655693158194,0.48095337464004456
YOMPOF,1,Fe2,2,1.9008197703081064,S2,2.369,2.0881655693158194,0.46812872155636709
YOMPOF,1,Fe2,2,1.9008197703081064,S4,2.384,2.0881655693158194,0.44953007691986929
HELLOZ,1,Fe1,2,1.907034025461072,S2,2.348,2.0881655693158194,0.49546665751307872
HELLOZ,1,Fe1,2,1.907034025461072,S3,2.355,2.0881655693158194,0.48618107752055523
HELLOZ,1,Fe1,2,1.907034025461072,S1,2.362,2.0881655693158194,0.47706951932039693
HELLOZ,1,Fe1,2,1.907034025461072,S4,2.385,2.0881655693158194,0.44831677110704127
LEWPOT,1,Fe2,2,1.9088373043095106,S5,2.324,2.0881655693158194,0.52867026809105877
LEWPOT,1,Fe2,2,1.9088373043095106,S4,2.325,2.0881655693158194,0.5272433586532308
LEWPOT,1,Fe2,2,1.9088373043095106,S6,2.401,2.0881655693158194,0.42934329384368308
LEWPOT,1,Fe2,2,1.9088373043095106,S6A,2.406,2.0881655693158194,0.42358038372153795
JASCIP,1,Fe1,2,1.9129097650449025,S1,2.495,2.0881655693158194,0.33302007172669318
JASCIP,1,Fe1,2,1.9129097650449025,S1D,2.495,2.0881655693158194,0.33302007172669318
JASCIP,1,Fe1,2,1.9129097650449025,S10,2.514,2.0881655693158194,0.31635070124599024
JASCIP,1,Fe1,2,1.9129097650449025,S10D,2.514,2.0881655693158194,0.31635070124599024
JASCIP,1,Fe1,2,1.9129097650449025,S9,2.525,2.0881655693158194,0.30708410954976784
JASCIP,1,Fe1,2,1.9129097650449025,S9D,2.525,2.0881655693158194,0.30708410954976784
IMSPFE10,1,Fe1,2,1.9189139375999944,S3,2.339,2.0881655693158194,0.50766632196825301
IMSPFE10,1,Fe1,2,1.9189139375999944,S1,2.357,2.0881655693158194,0.48356016163414856
IMSPFE10,1,Fe1,2,1.9189139375999944,S2,2.364,2.0881655693158194,0.47449772222684566
IMSPFE10,1,Fe1,2,1.9189139375999944,S4,2.381,2.0881655693158194,0.45318973177074717
COVGID,1,Fe3,2,1.9342545090039778,S4A,2.486,2.0881655693158194,0.34121988309704049
COVGID,1,Fe3,2,1.9342545090039778,S4,2.486,2.0881655693158194,0.34121988309704049
COVGID,1,Fe3,2,1.9342545090039778,S5A,2.516,2.0881655693158194,0.31464531077131375
COVGID,1,Fe3,2,1.9342545090039778,S5,2.516,2.0881655693158194,0.31464531077131375
COVGID,1,Fe3,2,1.9342545090039778,S6,2.52,2.0881655693158194,0.31126206063363471
COVGID,1,Fe3,2,1.9342545090039778,S6A,2.52,2.0881655693158194,0.31126206063363471
ZIFDIB,1,Fe1,2,1.9423126501702339,S1A,2.35,2.0881655693158194,0.49279568471322521
ZIFDIB,1,Fe1,2,1.9423126501702339,S1,2.35,2.0881655693158194,0.49279568471322521
ZIFDIB,1,Fe1,2,1.9423126501702339,S2,2.361,2.0881655693158194,0.47836064037189174
ZIFDIB,1,Fe1,2,1.9423126501702339,S2A,2.361,2.0881655693158194,0.47836064037189174
EBEBUI,1,Fe1,2,1.948650457097111,S1A,2.341,2.0881655693158194,0.50492958294289669
EBEBUI,1,Fe1,2,1.948650457097111,S1,2.341,2.0881655693158194,0.50492958294289669
EBEBUI,1,Fe1,2,1.948650457097111,S2,2.368,2.0881655693158194,0.46939564560565883
EBEBUI,1,Fe1,2,1.948650457097111,S2A,2.368,2.0881655693158194,0.46939564560565883
FATBOR,1,Fe1,2,1.9550775059652676,S1,2.486,2.0881655693158194,0.34121988309704049
FATBOR,1,Fe1,2,1.9550775059652676,S1B,2.486,2.0881655693158194,0.34121988309704049
FATBOR,1,Fe1,2,1.9550775059652676,S3,2.503,2.0881655693158194,0.32589692226523526
FATBOR,1,Fe1,2,1.9550775059652676,S3B,2.503,2.0881655693158194,0.32589692226523526
