 refcode  , lab1  , dist1 , lab2  , ano2 
 TISWIC   , Fe1   , 2.185 , N2    ,    7
 TISWIC   , Fe1   , 2.059 , N5    ,    7
 TISWIC   , Fe1   , 2.018 , N6    ,    7
 TISWIC   , Fe1   , 2.231 , N8    ,    7
 TISWIC   , Fe1   , 2.237 , N7    ,    7
 TISWOI01 , Fe1   ,     2 , N7    ,    7
 TISWOI01 , Fe1   ,  1.99 , N8    ,    7
 TISWOI01 , Fe1   , 1.977 , N1    ,    7
 TISWOI01 , Fe1   , 1.918 , N6    ,    7
 TISWOI01 , Fe1   , 1.967 , N2    ,    7
 TISWOI01 , Fe1   ,  1.96 , N5    ,    7
 TMAFEC   , Fe1   , 2.289 , Cl3   ,   17
 TMAFEC   , Fe1   ,  2.29 , Cl1   ,   17
 TMAFEC   , Fe1   , 2.296 , Cl2B  ,   17
 TMAFEC   , Fe1   , 2.296 , Cl2   ,   17
 TOBMAZ   , Fe1   ,  1.89 , O2    ,    8
 TOBMAZ   , Fe1   , 1.907 , O1    ,    8
 TOBMAZ   , Fe1   ,  2.01 , N1    ,    7
 TOBMAZ   , Fe1   , 2.002 , N2    ,    7
 TOBMON   , Fe1   , 1.991 , N1    ,    7
 TOBMON   , Fe1   , 1.887 , O1A   ,    8
 TOBMON   , Fe1   , 1.887 , O1    ,    8
 TOBMON   , Fe1   , 1.991 , N1A   ,    7
 TOBNON   , Fe1   , 2.109 , N2    ,    7
 TOBNON   , Fe1   , 2.089 , N3    ,    7
 TOBNON   , Fe1   , 2.083 , N5    ,    7
 TOBNON   , Fe1   , 2.002 , N1    ,    7
 TOBNON   , Fe1   , 1.999 , N4    ,    7
 TOBNON   , Fe1   , 1.976 , N6    ,    7
 TOKSER   , Fe1   , 1.917 , O1    ,    8
 TOKSER   , Fe1   , 2.332 , S2    ,   16
 TOKSER   , Fe1   , 2.084 , O2B   ,    8
 TOKSER   , Fe1   , 1.982 , O2    ,    8
 TOKSER   , Fe1   , 2.317 , S1    ,   16
 TOMHIN   , Fe1   , 2.151 , N1    ,    7
 TOMHIN   , Fe1   , 2.098 , O3    ,    8
 TOMHIN   , Fe1   ,  2.07 , O4    ,    8
 TOMHIN   , Fe1   , 2.063 , O2    ,    8
 TOMHIN   , Fe1   , 2.334 , N2    ,    7
 TOMHIN   , Fe1   , 2.039 , O1    ,    8
 TOWHAO   , Fe1   , 2.447 , F2    ,    9
 TOWHAO   , Fe1   , 2.377 , F1    ,    9
 TOWHAO   , Fe1   , 2.135 , N3    ,    7
 TOWHAO   , Fe1   , 1.991 , N2    ,    7
 TOWHAO   , Fe1   , 1.983 , N1    ,    7
 TPHOLF   , Fe1   , 1.993 , N1    ,    7
 TPHOLF   , Fe1   , 1.981 , N4    ,    7
 TPHOLF   , Fe1   , 1.968 , N6    ,    7
 TPHOLF   , Fe1   , 1.967 , N5    ,    7
 TPHOLF   , Fe1   ,  1.97 , N2    ,    7
 TPHOLF   , Fe1   , 1.958 , N3    ,    7
 TPORFE01 , Fe1   , 1.966 , N1F   ,    7
 TPORFE01 , Fe1   , 1.966 , N1D   ,    7
 TPORFE01 , Fe1   , 1.966 , N1    ,    7
 TPORFE01 , Fe1   , 1.966 , N1B   ,    7
 TPTHFE10 , Fe1   , 1.993 , N2    ,    7
 TPTHFE10 , Fe1   , 2.003 , N1A   ,    7
 TPTHFE10 , Fe1   , 1.993 , N2A   ,    7
 TPTHFE10 , Fe1   , 2.003 , N1    ,    7
 TPTHFE10 , Fe1   , 2.339 , S1A   ,   16
 TPTHFE10 , Fe1   , 2.339 , S1    ,   16
 TPTHFE10 , Fe2   , 2.334 , S2A   ,   16
 TPTHFE10 , Fe2   , 2.334 , S2    ,   16
 TPTHFE10 , Fe2   , 1.999 , N4A   ,    7
 TPTHFE10 , Fe2   , 1.999 , N4    ,    7
 TPTHFE10 , Fe2   , 1.991 , N3    ,    7
 TPTHFE10 , Fe2   , 1.991 , N3A   ,    7
 TPYFEC   , Fe1   , 2.229 , N1AA  ,    7
 TPYFEC   , Fe1   , 2.229 , N1    ,    7
 TPYFEC   , Fe1   , 2.229 , N1DA  ,    7
 TPYFEC   , Fe1   , 2.229 , N1E   ,    7
 TPYFEC   , Fe1   , 2.431 , Cl1   ,   17
 TPYFEC   , Fe1   , 2.431 , Cl1E  ,   17
 TRPYFI   , Fe1   , 1.942 , N5    ,    7
 TRPYFI   , Fe1   , 1.938 , N1    ,    7
 TRPYFI   , Fe1   , 1.966 , N4    ,    7
 TRPYFI   , Fe1   , 1.964 , N6    ,    7
 TRPYFI   , Fe1   , 1.946 , N3    ,    7
 TRPYFI   , Fe1   , 1.969 , N2    ,    7
 TUBWES   , Fe1   ,  2.11 , O1B   ,    8
 TUBWES   , Fe1   ,  2.11 , O1    ,    8
 TUBWES   , Fe1   , 2.185 , N1B   ,    7
 TUBWES   , Fe1   , 2.185 , N1    ,    7
 TUBWES   , Fe1   , 2.144 , O3B   ,    8
 TUBWES   , Fe1   , 2.144 , O3    ,    8
 TUBWIW   , Fe1   ,  1.97 , O3    ,    8
 TUBWIW   , Fe1   , 1.955 , O1    ,    8
 TUBWIW   , Fe1   , 2.147 , N1    ,    7
 TUBWIW   , Fe1   , 2.112 , N3    ,    7
 TUBWIW   , Fe1   , 1.979 , O5    ,    8
 TUBWIW   , Fe1   , 2.134 , N2    ,    7
 TUDVUK01 , Fe1   , 2.003 , N1    ,    7
 TUDVUK01 , Fe1   , 1.968 , N10   ,    7
 TUDVUK01 , Fe1   , 1.989 , N6    ,    7
 TUDVUK01 , Fe1   , 1.964 , N5    ,    7
 TUDVUK01 , Fe1   , 1.912 , N7    ,    7
 TUDVUK01 , Fe1   , 1.905 , N2    ,    7
 TUFJOU   , Fe1   , 1.988 , N4    ,    7
 TUFJOU   , Fe1   , 1.985 , N6    ,    7
 TUFJOU   , Fe1   , 1.982 , N5    ,    7
 TUFJOU   , Fe1   , 1.979 , N2    ,    7
 TUFJOU   , Fe1   , 1.976 , N3    ,    7
 TUFJOU   , Fe1   , 1.976 , N1    ,    7
 TUFJOU   , Fe2   , 1.969 , O6    ,    8
 TUFJOU   , Fe2   , 1.958 , O1    ,    8
 TUFJOU   , Fe2   , 1.986 , O5    ,    8
 TUFJOU   , Fe2   , 2.086 , O8A   ,    8
 TUFJOU   , Fe2   , 2.009 , O2    ,    8
 TUFJOU   , Fe2   , 2.054 , O7    ,    8
 TUKBAC   , Fe2   , 2.319 , Cl2   ,   17
 TUKBAC   , Fe2   , 2.309 , Cl1   ,   17
 TUKBAC   , Fe2   , 2.315 , Cl4   ,   17
 TUKBAC   , Fe2   , 2.345 , Cl3   ,   17
 TULQIB   , Fe1   , 2.132 , N1    ,    7
 TULQIB   , Fe1   , 2.324 , Cl2   ,   17
 TULQIB   , Fe1   , 2.252 , Cl1   ,   17
 TULQIB   , Fe1   , 2.215 , N3    ,    7
 TULQIB   , Fe1   , 2.223 , N2    ,    7
 TULQOH   , Fe1   , 2.307 , Cl2   ,   17
 TULQOH   , Fe1   , 2.285 , N3    ,    7
 TULQOH   , Fe1   , 2.257 , N1    ,    7
 TULQOH   , Fe1   , 2.271 , Cl1   ,   17
 TULQOH   , Fe1   , 2.142 , N2    ,    7
 TULQUN   , Fe1   , 2.355 , Cl1   ,   17
 TULQUN   , Fe1   , 2.263 , Cl2   ,   17
 TULQUN   , Fe1   , 2.209 , N1    ,    7
 TULQUN   , Fe1   , 2.227 , N3    ,    7
 TULQUN   , Fe1   , 2.128 , N2    ,    7
 TUNKAP   , Fe1   , 2.435 , Cl1   ,   17
 TUNKAP   , Fe1   ,   2.2 , N2A   ,    7
 TUNKAP   , Fe1   ,   2.2 , N2    ,    7
 TUNKAP   , Fe1   , 2.152 , O1A   ,    8
 TUNKAP   , Fe1   , 2.152 , O1    ,    8
 TUNKAP   , Fe1   , 2.435 , Cl1A  ,   17
 TUNKET   , Fe1   , 2.191 , N1B   ,    7
 TUNKET   , Fe1   , 2.449 , Cl1   ,   17
 TUNKET   , Fe1   , 2.449 , Cl1B  ,   17
 TUNKET   , Fe1   , 2.169 , O2    ,    8
 TUNKET   , Fe1   , 2.191 , N1    ,    7
 TUNKET   , Fe1   , 2.169 , O2B   ,    8
 TUQKAR   , Fe1   , 2.111 , O4    ,    8
 TUQKAR   , Fe1   , 1.819 , O1    ,    8
 TUQKAR   , Fe1   , 2.088 , O2    ,    8
 TUQKAR   , Fe1   , 2.313 , N1    ,    7
 TUQKAR   , Fe1   , 2.262 , N2    ,    7
 TUQKAR   , Fe1   ,  2.24 , N3    ,    7
 TUVLEB   , Fe1   , 2.215 , N2    ,    7
 TUVLEB   , Fe1   , 2.189 , O5    ,    8
 TUVLEB   , Fe1   , 2.217 , N4    ,    7
 TUVLEB   , Fe1   , 2.058 , O2    ,    8
 TUVLEB   , Fe1   , 2.263 , N1    ,    7
 TUVLEB   , Fe1   , 2.181 , N3    ,    7
 UBECEJ   , Fe1   , 2.058 , N1    ,    7
 UBECEJ   , Fe1   , 2.066 , N4    ,    7
 UBECEJ   , Fe1   , 2.048 , N2    ,    7
 UBECEJ   , Fe1   , 2.034 , N3    ,    7
 UBECEJ   , Fe1   , 2.225 , Cl1   ,   17
 UBECIN   , Fe1   , 2.243 , Cl1   ,   17
 UBECIN   , Fe1   ,  2.09 , N4    ,    7
 UBECIN   , Fe1   , 2.054 , N2    ,    7
 UBECIN   , Fe1   , 2.077 , N1    ,    7
 UBECIN   , Fe1   , 2.024 , N3    ,    7
 UBEXOQ   , Fe1   , 2.322 , N2A   ,    7
 UBEXOQ   , Fe1   , 2.184 , O1    ,    8
 UBEXOQ   , Fe1   , 2.294 , O3    ,    8
 UBEXOQ   , Fe1   , 2.204 , N1    ,    7
 UBEXOQ   , Fe1   , 2.322 , N2    ,    7
 UBEXOQ   , Fe1   , 2.294 , O3A   ,    8
 UBEXOQ   , Fe1   , 2.204 , N1A   ,    7
 UBOWEN   , Fe1   , 2.159 , O1    ,    8
 UBOWEN   , Fe1   ,  2.22 , N2    ,    7
 UBOWEN   , Fe1   , 2.151 , N3    ,    7
 UBOWEN   , Fe1   , 2.162 , N4    ,    7
 UBOWEN   , Fe1   , 2.131 , O4    ,    8
 UBOWEN   , Fe1   , 2.237 , N1    ,    7
 UBOWIR   , Fe1   , 2.191 , N4    ,    7
 UBOWIR   , Fe1   ,  2.19 , O4    ,    8
 UBOWIR   , Fe1   , 2.273 , N3    ,    7
 UBOWIR   , Fe1   , 2.239 , N2    ,    7
 UBOWIR   , Fe1   , 2.083 , O1    ,    8
 UBOWIR   , Fe1   , 2.203 , N1    ,    7
 UCETAX   , Fe1   , 2.146 , O2    ,    8
 UCETAX   , Fe1   , 2.135 , O6    ,    8
 UCETAX   , Fe1   ,  2.12 , O3    ,    8
 UCETAX   , Fe1   , 2.117 , O5    ,    8
 UCETAX   , Fe1   , 2.136 , O1    ,    8
 UCETAX   , Fe1   , 2.105 , O4    ,    8
 UCIRAB   , Fe1   , 2.109 , N3    ,    7
 UCIRAB   , Fe1   , 2.486 , N1    ,    7
 UCIRAB   , Fe1   , 2.116 , N2    ,    7
 UCIRAB   , Fe1   , 2.099 , N4    ,    7
 UCIRAB   , Fe1   , 1.985 , O4    ,    8
 UCIRAB   , Fe2   , 2.084 , N7    ,    7
 UCIRAB   , Fe2   , 1.999 , O1    ,    8
 UCIRAB   , Fe2   , 2.102 , N8    ,    7
 UCIRAB   , Fe2   ,  2.12 , N6    ,    7
 UCIRAB   , Fe2   , 2.568 , N5    ,    7
 UCIVEH   , Fe1   ,  2.16 , O1    ,    8
 UCIVEH   , Fe1   ,  2.16 , O1A   ,    8
 UCIVEH   , Fe1   , 2.123 , N1A   ,    7
 UCIVEH   , Fe1   , 2.202 , N4    ,    7
 UCIVEH   , Fe1   , 2.123 , N1    ,    7
 UCIVEH   , Fe1   , 2.202 , N4A   ,    7
 UCIVIL   , Fe1   , 2.211 , N4F   ,    7
 UCIVIL   , Fe1   , 2.211 , N4    ,    7
 UCIVIL   , Fe1   , 2.174 , N7F   ,    7
 UCIVIL   , Fe1   , 2.174 , N7    ,    7
 UCIVIL   , Fe1   ,  2.13 , N1    ,    7
 UCIVIL   , Fe1   ,  2.13 , N1F   ,    7
 UCODIB   , Fe1   , 2.386 , Cl1   ,   17
 UCODIB   , Fe1   ,  2.22 , N1    ,    7
 UCODIB   , Fe1   , 1.783 , N4    ,    7
 UCODIB   , Fe1   , 2.174 , N2    ,    7
 UCODIB   , Fe1   , 2.027 , O1    ,    8
 UCODIB   , Fe1   , 2.149 , N3    ,    7
 UCUSIW   , Fe1   ,  2.23 , Cl1   ,   17
 UCUSIW   , Fe1   , 2.098 , N3    ,    7
 UCUSIW   , Fe1   ,  2.03 , N2    ,    7
 UCUSIW   , Fe1   , 2.026 , N1    ,    7
 UDULOU   , Fe1   , 2.211 , N4    ,    7
 UDULOU   , Fe1   , 2.174 , N3    ,    7
 UDULOU   , Fe1   , 2.363 , Cl1   ,   17
 UDULOU   , Fe1   , 2.257 , N1    ,    7
 UDULOU   , Fe1   , 2.243 , N5    ,    7
 UDULOU   , Fe1   , 2.271 , N2    ,    7
 UDUMEL   , Fe1   , 2.206 , N4    ,    7
 UDUMEL   , Fe1   , 2.265 , N2    ,    7
 UDUMEL   , Fe1   , 2.223 , N1    ,    7
 UDUMEL   , Fe1   , 2.166 , N3    ,    7
 UDUMEL   , Fe1   , 2.271 , N5    ,    7
 UDUMEL   , Fe1   ,  2.48 , Br1   ,   35
 UDUTOC   , Fe1   , 2.082 , O8    ,    8
 UDUTOC   , Fe1   ,  2.07 , O5    ,    8
 UDUTOC   , Fe1   , 2.128 , O2    ,    8
 UDUTOC   , Fe1   , 2.055 , O6    ,    8
 UDUTOC   , Fe1   , 2.052 , O7    ,    8
 UDUTOC   , Fe1   , 2.145 , O1    ,    8
 UDUTOC   , Fe2   , 2.064 , O10   ,    8
 UDUTOC   , Fe2   , 2.063 , O11   ,    8
 UDUTOC   , Fe2   , 2.121 , O4    ,    8
 UDUTOC   , Fe2   , 2.065 , O9    ,    8
 UDUTOC   , Fe2   , 2.115 , O3    ,    8
 UDUTOC   , Fe2   , 2.084 , O12   ,    8
 UDUTUI   , Fe1   , 2.059 , O7    ,    8
 UDUTUI   , Fe1   , 2.064 , O6    ,    8
 UDUTUI   , Fe1   , 2.139 , O1    ,    8
 UDUTUI   , Fe1   ,  2.07 , O5    ,    8
 UDUTUI   , Fe1   , 2.129 , O2    ,    8
 UDUTUI   , Fe1   , 2.083 , O8    ,    8
 UDUTUI   , Fe2   , 1.983 , N3    ,    7
 UDUTUI   , Fe2   , 1.925 , N5    ,    7
 UDUTUI   , Fe2   , 1.979 , N1    ,    7
 UDUTUI   , Fe2   , 1.961 , N6    ,    7
 UDUTUI   , Fe2   , 1.933 , N2    ,    7
 UDUTUI   , Fe2   , 1.965 , N4    ,    7
 UDUTUI   , Fe3   , 2.124 , O3    ,    8
 UDUTUI   , Fe3   , 2.058 , O10   ,    8
 UDUTUI   , Fe3   , 2.131 , O4    ,    8
 UDUTUI   , Fe3   , 2.078 , O12   ,    8
 UDUTUI   , Fe3   ,  2.07 , O9    ,    8
 UDUTUI   , Fe3   , 2.063 , O11   ,    8
 UFABIN   , Fe1   , 2.085 , N1B   ,    7
 UFABIN   , Fe1   , 2.085 , N1    ,    7
 UFABIN   , Fe1   , 2.031 , O1B   ,    8
 UFABIN   , Fe1   , 2.031 , O1    ,    8
 UFABIN   , Fe1   , 2.131 , N3B   ,    7
 UFABIN   , Fe1   , 2.131 , N3    ,    7
 UFIPIJ   , Fe1   , 1.954 , N4B   ,    7
 UFIPIJ   , Fe1   , 1.954 , N4    ,    7
 UFIPIJ   , Fe1   , 1.966 , N3    ,    7
 UFIPIJ   , Fe1   , 1.966 , N3B   ,    7
 UFIPIJ   , Fe1   , 1.999 , N1B   ,    7
 UFIPIJ   , Fe1   , 1.999 , N1    ,    7
 UFOKAC   , Fe1   , 2.415 , Cl2   ,   17
 UFOKAC   , Fe1   , 2.377 , N3    ,    7
 UFOKAC   , Fe1   , 2.294 , N1    ,    7
 UFOKAC   , Fe1   , 2.385 , Cl1   ,   17
 UFOKAC   , Fe1   , 2.201 , N4    ,    7
 UFOKAC   , Fe1   , 2.177 , N2    ,    7
 UHEDUG   , Fe1   , 2.179 , N4    ,    7
 UHEDUG   , Fe1   , 2.122 , O3    ,    8
 UHEDUG   , Fe1   , 1.971 , O1    ,    8
 UHEDUG   , Fe1   , 2.184 , N3    ,    7
 UHEDUG   , Fe1   , 2.274 , N2    ,    7
 UHEDUG   , Fe1   , 2.455 , N1    ,    7
 UHEFAO   , Fe1   , 2.362 , N1    ,    7
 UHEFAO   , Fe1   , 2.271 , N2    ,    7
 UHEFAO   , Fe1   , 2.188 , N3    ,    7
 UHEFAO   , Fe1   ,  1.96 , O1    ,    8
 UHEFAO   , Fe1   , 2.228 , O3    ,    8
 UHEFAO   , Fe1   , 2.187 , N4    ,    7
 UHEFOC   , Fe1   , 2.182 , N4    ,    7
 UHEFOC   , Fe1   , 2.143 , N3    ,    7
 UHEFOC   , Fe1   , 2.134 , N5    ,    7
 UHEFOC   , Fe1   , 2.194 , N1    ,    7
 UHEFOC   , Fe1   , 2.362 , N2    ,    7
 UHEFOC   , Fe1   , 2.417 , Cl1   ,   17
 UHEGOD   , Fe1   , 2.174 , N3    ,    7
 UHEGOD   , Fe1   , 2.123 , O7    ,    8
 UHEGOD   , Fe1   , 2.361 , Cl1   ,   17
 UHEGOD   , Fe1   ,   2.3 , N1    ,    7
 UHEGOD   , Fe1   , 2.195 , N2    ,    7
 UHEGOD   , Fe1   , 2.196 , N4    ,    7
 UHEHOE   , Fe1   , 2.143 , N2    ,    7
 UHEHOE   , Fe1   , 2.173 , N1    ,    7
 UHEHOE   , Fe1   , 2.165 , N3    ,    7
 UHEHOE   , Fe1   , 2.148 , O2    ,    8
 UHEHOE   , Fe1   , 2.526 , Br2   ,   35
 UHEHOE   , Fe1   , 2.702 , Br1   ,   35
 UJEWEL   , Fe1   , 1.962 , N2    ,    7
 UJEWEL   , Fe1   , 1.962 , N2B   ,    7
 UJEWEL   , Fe1   , 1.979 , N1B   ,    7
 UJEWEL   , Fe1   , 1.979 , N1    ,    7
 UJEWEL   , Fe1   , 1.967 , N3B   ,    7
 UJEWEL   , Fe1   , 1.967 , N3    ,    7
 UJUFUB   , Fe1   , 2.043 , N8    ,    7
 UJUFUB   , Fe1   , 2.042 , N12   ,    7
 UJUFUB   , Fe1   ,     2 , N3    ,    7
 UJUFUB   , Fe1   ,  1.99 , N4    ,    7
 UJUFUB   , Fe1   , 1.983 , N2    ,    7
 UJUFUB   , Fe1   , 2.012 , N1    ,    7
 UJUPIZ   , Fe1   , 2.202 , N4    ,    7
 UJUPIZ   , Fe1   , 2.185 , N3    ,    7
 UJUPIZ   , Fe1   , 2.315 , Cl1   ,   17
 UJUPIZ   , Fe1   , 2.214 , N2    ,    7
 UJUPIZ   , Fe1   , 2.234 , N1    ,    7
 UJUPIZ   , Fe2   , 2.317 , Cl2   ,   17
 UJUPIZ   , Fe2   , 2.228 , N5    ,    7
 UJUPIZ   , Fe2   , 2.177 , N6    ,    7
 UJUPIZ   , Fe2   , 2.203 , N8    ,    7
 UJUPIZ   , Fe2   , 2.201 , N7    ,    7
 UJUPOF   , Fe1   , 2.176 , N3    ,    7
 UJUPOF   , Fe1   , 2.287 , Cl1   ,   17
 UJUPOF   , Fe1   , 2.241 , N1    ,    7
 UJUPOF   , Fe1   , 2.179 , N2    ,    7
 UJUPOF   , Fe1   , 2.191 , N4    ,    7
 UKEYUF   , Fe1   , 1.642 , N2    ,    7
 UKEYUF   , Fe1   , 1.645 , N1    ,    7
 UKEYUF   , Fe1   , 2.324 , S3    ,   16
 UKEYUF   , Fe1   , 2.368 , S1    ,   16
 UKEZAM   , Fe1   , 2.094 , N2    ,    7
 UKEZAM   , Fe1   , 1.638 , N1A   ,    7
 UKEZAM   , Fe1   , 2.094 , N2A   ,    7
 UKEZAM   , Fe1   , 1.638 , N1    ,    7
 ULAHIY   , Fe1   , 2.204 , N1J   ,    7
 ULAHIY   , Fe1   , 2.204 , N1K   ,    7
 ULAHIY   , Fe1   , 2.204 , N1I   ,    7
 ULAHIY   , Fe1   , 2.204 , N1B   ,    7
 ULAHIY   , Fe1   , 2.204 , N1    ,    7
 ULAHIY   , Fe1   , 2.204 , N1A   ,    7
 ULEHUO   , Fe1   , 1.882 , N2    ,    7
 ULEHUO   , Fe1   , 1.967 , N3    ,    7
 ULEHUO   , Fe1   , 1.974 , N1    ,    7
 ULEHUO   , Fe1   , 1.883 , N5    ,    7
 ULEHUO   , Fe1   , 1.969 , N4    ,    7
 ULEHUO   , Fe1   , 1.972 , N6    ,    7
 ULODIJ   , Fe1   , 2.161 , N2    ,    7
 ULODIJ   , Fe1   , 2.235 , N9    ,    7
 ULODIJ   , Fe1   , 2.231 , N3    ,    7
 ULODIJ   , Fe1   , 2.224 , N6    ,    7
 ULODIJ   , Fe1   , 2.178 , N8    ,    7
 ULODIJ   , Fe1   , 2.174 , N5    ,    7
 ULODUV   , Fe1   , 2.265 , N3    ,    7
 ULODUV   , Fe1   , 2.175 , N2    ,    7
 ULODUV   , Fe1   , 2.228 , N9    ,    7
 ULODUV   , Fe1   , 2.189 , N8    ,    7
 ULODUV   , Fe1   , 2.186 , N6    ,    7
 ULODUV   , Fe1   ,  2.18 , N5    ,    7
 ULOFAD   , Fe1   ,  2.18 , N5    ,    7
 ULOFAD   , Fe1   , 2.192 , N6    ,    7
 ULOFAD   , Fe1   , 2.269 , N3    ,    7
 ULOFAD   , Fe1   , 2.179 , N2    ,    7
 ULOFAD   , Fe1   , 2.229 , N9    ,    7
 ULOFAD   , Fe1   , 2.195 , N8    ,    7
 ULOFEH   , Fe1   , 2.171 , N2    ,    7
 ULOFEH   , Fe1   , 2.183 , N5    ,    7
 ULOFEH   , Fe1   , 2.189 , N8    ,    7
 ULOFEH   , Fe1   , 2.253 , N3    ,    7
 ULOFEH   , Fe1   , 2.228 , N9    ,    7
 ULOFEH   , Fe1   ,   2.2 , N6    ,    7
 UMAZIS   , Fe1   , 2.345 , Cl2   ,   17
 UMAZIS   , Fe1   , 2.298 , N2    ,    7
 UMAZIS   , Fe1   , 2.234 , N5    ,    7
 UMAZIS   , Fe1   , 2.439 , Cl1   ,   17
 UMAZIS   , Fe1   , 2.195 , N1    ,    7
 UMAZIS   , Fe1   , 2.187 , N4    ,    7
 UMEWAK   , Fe1   , 2.167 , N1    ,    7
 UMEWAK   , Fe1   , 2.167 , N1B   ,    7
 UMEWAK   , Fe1   , 2.196 , O2    ,    8
 UMEWAK   , Fe1   ,  2.05 , O1B   ,    8
 UMEWAK   , Fe1   ,  2.05 , O1    ,    8
 UMEWAK   , Fe1   , 2.196 , O2B   ,    8
 UMIBEX   , Fe1   , 2.257 , S2A   ,   16
 UMIBEX   , Fe1   , 2.257 , S2    ,   16
 UMIBEX   , Fe1   , 2.253 , S3A   ,   16
 UMIBEX   , Fe1   , 2.253 , S3    ,   16
 UMIBEX   , Fe1   , 2.251 , S1A   ,   16
 UMIBEX   , Fe1   , 2.251 , S1    ,   16
 UMIBEX   , Fe2   , 2.252 , S4    ,   16
 UMIBEX   , Fe2   , 2.252 , S4A   ,   16
 UMIBEX   , Fe2   ,  2.26 , S5    ,   16
 UMIBEX   , Fe2   , 2.261 , S6    ,   16
 UMIBEX   , Fe2   ,  2.26 , S5A   ,   16
 UMIBEX   , Fe2   , 2.261 , S6A   ,   16
 UNADIW   , Fe1   , 2.108 , N5    ,    7
 UNADIW   , Fe1   , 2.104 , N1    ,    7
 UNADIW   , Fe1   , 2.021 , N2    ,    7
 UNADIW   , Fe1   , 2.016 , N6    ,    7
 UNADIW   , Fe2   , 2.019 , N3    ,    7
 UNADIW   , Fe2   , 2.113 , N4    ,    7
 UNADIW   , Fe2   , 2.021 , N7    ,    7
 UNADIW   , Fe2   , 2.115 , N8    ,    7
 UNECOG   , Fe1   , 2.269 , N1    ,    7
 UNECOG   , Fe1   , 2.265 , Cl2   ,   17
 UNECOG   , Fe1   , 2.334 , Cl1   ,   17
 UNECOG   , Fe1   , 2.236 , N3    ,    7
 UNECOG   , Fe1   , 2.094 , N2    ,    7
 UPIFUV   , Fe1   , 2.294 , S1    ,   16
 UPIFUV   , Fe1   , 2.188 , N1    ,    7
 UPIFUV   , Fe1   , 2.072 , N2    ,    7
 UPIFUV   , Fe1   , 2.184 , N3    ,    7
 UPIFUV   , Fe1   , 2.087 , O1    ,    8
 UPIGEG   , Fe1   , 2.207 , N1    ,    7
 UPIGEG   , Fe1   , 2.081 , N2    ,    7
 UPIGEG   , Fe1   , 2.025 , O1    ,    8
 UPIGEG   , Fe1   , 2.246 , Cl1   ,   17
 UPIGEG   , Fe1   , 2.234 , N3    ,    7
 URIVIB   , Fe1   , 2.122 , O3    ,    8
 URIVIB   , Fe1   , 2.116 , N1    ,    7
 URIVIB   , Fe1   ,   2.1 , O1    ,    8
 URIVIB   , Fe1   , 2.109 , N4    ,    7
 URIVIB   , Fe1   , 2.212 , N6    ,    7
 URIVIB   , Fe1   ,   2.2 , N3    ,    7
 UYEDUY   , Fe1   , 1.966 , N7    ,    7
 UYEDUY   , Fe1   , 1.979 , N9    ,    7
 UYEDUY   , Fe1   ,  1.97 , N10   ,    7
 UYEDUY   , Fe1   , 1.975 , N5    ,    7
 UYEDUY   , Fe1   , 1.971 , N8    ,    7
 UYEDUY   , Fe1   , 1.973 , N6    ,    7
 UYEFIO   , Fe1   , 1.876 , N4    ,    7
 UYEFIO   , Fe1   ,  1.97 , N8    ,    7
 UYEFIO   , Fe1   , 1.881 , N7    ,    7
 UYEFIO   , Fe1   , 1.988 , N3    ,    7
 UYEFIO   , Fe1   , 1.977 , N5    ,    7
 UYEFIO   , Fe1   , 1.972 , N6    ,    7
 UYIBOU   , Fe1   , 2.007 , N1A   ,    7
 UYIBOU   , Fe1   , 2.007 , N1B   ,    7
 UYIBOU   , Fe1   , 2.007 , N1K   ,    7
 UYIBOU   , Fe1   , 2.007 , N1J   ,    7
 UYIBOU   , Fe1   , 2.007 , N1I   ,    7
 UYIBOU   , Fe1   , 2.007 , N1    ,    7
 UZAHEJ   , Fe1   , 2.138 , N3    ,    7
 UZAHEJ   , Fe1   , 2.299 , Cl2   ,   17
 UZAHEJ   , Fe1   ,  2.29 , Cl1   ,   17
 UZAHEJ   , Fe1   , 2.279 , N2    ,    7
 UZAHEJ   , Fe1   , 2.256 , N1    ,    7
 UZEKUG   , Fe1   , 2.046 , N8    ,    7
 UZEKUG   , Fe1   , 2.116 , N4    ,    7
 UZEKUG   , Fe1   ,  2.24 , N5    ,    7
 UZEKUG   , Fe1   , 2.198 , N2    ,    7
 UZEKUG   , Fe1   , 2.152 , N7    ,    7
 UZEKUG   , Fe1   , 2.303 , N1    ,    7
 UZELAN   , Fe1   , 2.187 , N4    ,    7
 UZELAN   , Fe1   ,  2.16 , N6    ,    7
 UZELAN   , Fe1   ,  2.22 , N3    ,    7
 UZELAN   , Fe1   , 2.112 , N8    ,    7
 UZELAN   , Fe1   , 2.339 , N1    ,    7
 UZELAN   , Fe1   , 2.027 , N9    ,    7
 VAHGES   , Fe1   , 2.193 , N2    ,    7
 VAHGES   , Fe1   , 2.068 , O1    ,    8
 VAHGES   , Fe1   , 2.225 , N3    ,    7
 VAHGES   , Fe1   , 2.579 , O2    ,    8
 VAHGES   , Fe1   , 2.321 , N4    ,    7
 VAHGES   , Fe1   , 2.224 , N5    ,    7
 VAHGES   , Fe1   , 2.306 , N1    ,    7
 VAJKEY   , Fe1   , 1.978 , N1C   ,    7
 VAJKEY   , Fe1   , 1.978 , N1B   ,    7
