refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
DETCFE01,1,Fe1,3,2.9840942654744964,S3B,2.301,2.048544227418029,0.50544659252631452
DETCFE01,1,Fe1,3,2.9840942654744964,S2B,2.31,2.048544227418029,0.4933002701054669
DETCFE01,1,Fe1,3,2.9840942654744964,S2,2.31,2.048544227418029,0.4933002701054669
DETCFE01,1,Fe1,3,2.9840942654744964,S1,2.31,2.048544227418029,0.4933002701054669
DETCFE01,1,Fe1,3,2.9840942654744964,S1B,2.31,2.048544227418029,0.4933002701054669
GATWII,1,Fe1,3,2.9851736071681274,N7,1.943,1.6876974662942905,0.50157263435849153
GATWII,1,Fe1,3,2.9851736071681274,N11,1.945,1.6876974662942905,0.49886874532134295
GATWII,1,Fe1,3,2.9851736071681274,N3,1.945,1.6876974662942905,0.49886874532134295
GATWII,1,Fe1,3,2.9851736071681274,N9,1.947,1.6876974662942905,0.49617943247002361
GATWII,1,Fe1,3,2.9851736071681274,N5,1.947,1.6876974662942905,0.49617943247002361
GATWII,1,Fe1,3,2.9851736071681274,N1,1.949,1.6876974662942905,0.49350461722690292
TITKAJ,1,Fe1,3,2.9856669287402031,N2,1.673,1.6876974662942905,1.040522386624241
TITKAJ,1,Fe1,3,2.9856669287402031,N1,1.687,1.6876974662942905,1.0018868218510459
TITKAJ,1,Fe1,3,2.9856669287402031,N3,1.981,1.6876974662942905,0.45261674434934579
TITKAJ,1,Fe1,3,2.9856669287402031,S1,2.312,2.048544227418029,0.49064097591557077
LOXSIA,1,Fe1,3,2.9883988961797665,S6,2.299,2.048544227418029,0.5081861337647936
LOXSIA,1,Fe1,3,2.9883988961797665,S5,2.3,2.048544227418029,0.50681451210530382
LOXSIA,1,Fe1,3,2.9883988961797665,S1,2.306,2.048544227418029,0.49866217705729377
LOXSIA,1,Fe1,3,2.9883988961797665,S3,2.307,2.048544227418029,0.49731626106829774
LOXSIA,1,Fe1,3,2.9883988961797665,S4,2.308,2.048544227418029,0.49597397777881802
LOXSIA,1,Fe1,3,2.9883988961797665,S2,2.319,2.048544227418029,0.48144583440525923
BAPGOP,1,Fe1,3,2.9925275182998554,N7,1.92,1.6876974662942905,0.53374094167121555
